1,39.919896384773324,116.51188265186286,2008-02-02 15:36:07.999000,440,0101000020E6100000024974AFC2205D40B0272C2ABFF54340,,1
1,39.921188129213185,116.51175729584152,2008-02-02 15:36:08.000000,440,0101000020E61000003D48ACA1C0205D408F371C7EE9F54340,,2
1,39.92153718892195,116.51175096284787,2008-02-02 15:36:07.999000,440,0101000020E610000033481C87C0205D40D93B3CEEF4F54340,,3
1,39.92188289586938,116.5117971564486,2008-02-02 15:36:07.998000,440,0101000020E61000007B48DC48C1205D4019403C4200F64340,,4
1,39.92188289586938,116.5117971564486,2008-02-02 15:36:07.997000,31001,0101000020E61000007B48DC48C1205D4019403C4200F64340,,5
1,39.92200825189072,116.51168893676301,2008-02-02 15:36:07.996000,31001,0101000020E6100000D147F482BF205D40A341CC5D04F64340,,6
1,39.92200825189072,116.51168893676301,2008-02-02 15:36:07.995000,31002,0101000020E6100000D147F482BF205D40A341CC5D04F64340,,7
1,39.92323163725209,116.5114603901981,2008-02-02 15:36:07.994000,31002,0101000020E61000006A465CC4BB205D40AC504C742CF64340,,8
1,39.92382228204211,116.51139855037775,2008-02-02 15:36:07.993000,31002,0101000020E61000000846FCC0BA205D40EE57FCCE3FF64340,,9
1,39.92454722355039,116.51137731622258,2008-02-02 15:36:07.992000,31002,0101000020E6100000E745EC67BA205D40D6603C9057F64340,,10
1,39.92454722355039,116.51137731622258,2008-02-02 15:36:07.991000,31003,0101000020E6100000E745EC67BA205D40D6603C9057F64340,,11
1,39.93007052533486,116.51140693228112,2008-02-02 15:36:07.990000,31003,0101000020E6100000164624E4BA205D40B5A40C8D0CF74340,,12
1,39.93007052533486,116.51140693228112,2008-02-02 15:36:07.989000,31004,0101000020E6100000164624E4BA205D40B5A40C8D0CF74340,,13
1,39.93732403823712,116.51144567530108,2008-02-02 15:36:07.988000,31004,0101000020E61000005246A486BB205D40D6FDEC3BFAF74340,,14
1,39.93732403823712,116.51144567530108,2008-02-02 15:36:07.987000,31005,0101000020E61000005246A486BB205D40D6FDEC3BFAF74340,,15
1,39.93913862718207,116.51140208940362,2008-02-02 15:36:07.986000,31005,0101000020E61000000E46D4CFBA205D402314CDB135F84340,,16
1,39.93913862718207,116.51140208940362,2008-02-02 15:36:07.985000,43162,0101000020E61000000E46D4CFBA205D402314CDB135F84340,,17
1,39.93924330784179,116.51139985422938,2008-02-02 15:36:07.984000,43162,0101000020E61000000A4674C6BA205D406C15ED1F39F84340,,18
1,39.93924330784179,116.51139985422938,2008-02-02 15:36:07.983000,38116,0101000020E61000000A4674C6BA205D406C15ED1F39F84340,,19
1,39.939193761479714,116.51122849087183,2008-02-02 15:36:07.982000,38116,0101000020E6100000FD44B4F7B7205D40D0144D8037F84340,,20
1,39.939193761479714,116.51122849087183,2008-02-02 15:36:07.981000,43163,0101000020E6100000FD44B4F7B7205D40D0144D8037F84340,,21
1,39.93908461047153,116.5112292359299,2008-02-02 15:36:07.980000,43163,0101000020E6100000FE44D4FAB7205D407913ADEC33F84340,,22
1,39.93908461047153,116.5112292359299,2008-02-02 15:46:08.000000,43167,0101000020E6100000FE44D4FAB7205D407913ADEC33F84340,,23
1,39.93732273438549,116.51124897996893,2008-02-02 15:46:07.999000,43167,0101000020E61000001D45A44DB8205D40D2FDFC30FAF74340,,24
1,39.93732273438549,116.51124897996893,2008-02-02 15:46:07.998000,43168,0101000020E61000001D45A44DB8205D40D2FDFC30FAF74340,,25
1,39.933521820609016,116.51125438163999,2008-02-02 15:46:07.997000,43168,0101000020E610000026454C64B8205D401ECF9CA47DF74340,,26
1,39.933521820609016,116.51125438163999,2008-02-02 15:46:07.996000,43169,0101000020E610000026454C64B8205D401ECF9CA47DF74340,,27
1,39.93007294677361,116.51125922451747,2008-02-02 15:46:07.995000,43169,0101000020E61000002D459C78B8205D40BDA45CA10CF74340,,28
1,39.93007294677361,116.51125922451747,2008-02-02 15:46:07.994000,43170,0101000020E61000002D459C78B8205D40BDA45CA10CF74340,,29
1,39.92731697694921,116.51124152938816,2008-02-02 15:46:07.993000,43170,0101000020E61000001145642EB8205D40DF829C52B2F64340,,30
1,39.92731697694921,116.51124152938816,2008-02-02 15:46:07.992000,43171,0101000020E61000001145642EB8205D40DF829C52B2F64340,,31
1,39.9245541153376,116.51122383425886,2008-02-02 15:46:07.991000,43171,0101000020E6100000F6442CE4B7205D40EC600CCA57F64340,,32
1,39.9245541153376,116.51122383425886,2008-02-02 15:46:07.990000,43172,0101000020E6100000F6442CE4B7205D40EC600CCA57F64340,,33
1,39.92381948807432,116.51123035351702,2008-02-02 15:46:07.989000,43172,0101000020E6100000004584FFB7205D40E5578CB73FF64340,,34
1,39.923217108619596,116.51129535983418,2008-02-02 15:46:07.988000,43172,0101000020E610000066452C10B9205D407E506CFA2BF64340,,35
1,39.92209710006633,116.51138942341632,2008-02-02 15:46:07.987000,43172,0101000020E6100000FA45B49ABA205D40BB421C4707F64340,,36
1,39.92209710006633,116.51138942341632,2008-02-02 15:46:07.986000,43173,0101000020E6100000FA45B49ABA205D40BB421C4707F64340,,37
1,39.92188289586938,116.5117971564486,2008-02-02 15:46:07.985000,43173,0101000020E61000007B48DC48C1205D4019403C4200F64340,,38
1,39.92188289586938,116.5117971564486,2008-02-02 15:46:07.984000,440,0101000020E61000007B48DC48C1205D4019403C4200F64340,,39
1,39.92153718892195,116.51175096284787,2008-02-02 15:46:07.983000,440,0101000020E610000033481C87C0205D40D93B3CEEF4F54340,,40
1,39.921188129213185,116.51175729584152,2008-02-02 15:46:07.982000,440,0101000020E61000003D48ACA1C0205D408F371C7EE9F54340,,41
1,39.919896384773324,116.51188265186286,2008-02-02 15:46:07.981000,440,0101000020E6100000024974AFC2205D40B0272C2ABFF54340,,42
1,39.919896384773324,116.51188265186286,2008-02-02 15:46:07.980000,439,0101000020E6100000024974AFC2205D40B0272C2ABFF54340,,43
1,39.91910606441884,116.51197615665144,2008-02-02 15:46:07.979000,439,0101000020E61000009549A437C4205D40FA1D7C44A5F54340,,44
1,39.91910606441884,116.51197615665144,2008-02-02 15:46:07.978000,438,0101000020E61000009549A437C4205D40FA1D7C44A5F54340,,45
1,39.91889819321554,116.51200372380026,2008-02-02 15:46:07.977000,438,0101000020E6100000C04944ABC4205D406C1BBC749EF54340,,46
1,39.91786014105067,116.51220693839059,2008-02-02 15:46:07.976000,438,0101000020E6100000004B9CFFC7205D40AA0EEC707CF54340,,47
1,39.915516374607,116.51251725507939,2008-02-02 15:46:07.975000,438,0101000020E6100000E84C2C15CD205D40DDF1FBA32FF54340,,48
1,39.915516374607,116.51251725507939,2008-02-02 15:46:07.974000,437,0101000020E6100000E84C2C15CD205D40DDF1FBA32FF54340,,49
1,39.915404057101995,116.51245262129126,2008-02-02 15:46:07.973000,437,0101000020E6100000824C1406CC205D407CF0CBF52BF54340,,50
1,39.915404057101995,116.51245262129126,2008-02-02 15:46:07.972000,436,0101000020E6100000824C1406CC205D407CF0CBF52BF54340,,51
1,39.915318561687734,116.51239040894188,2008-02-02 15:46:07.971000,436,0101000020E6100000204C2401CB205D406FEF9B2829F54340,,52
1,39.915318561687734,116.51239040894188,2008-02-02 15:46:07.970000,37392,0101000020E6100000204C2401CB205D406FEF9B2829F54340,,53
1,39.915641358099315,116.51518195528944,2008-02-02 15:46:07.969000,37392,0101000020E6100000475DBCBDF8205D4067F36BBC33F54340,,54
1,39.915641358099315,116.51518195528944,2008-02-02 15:46:07.968000,45715,0101000020E6100000475DBCBDF8205D4067F36BBC33F54340,,55
1,39.915554745097936,116.51520337570913,2008-02-02 15:46:07.967000,45715,0101000020E6100000695D9417F9205D4056F2DBE530F54340,,56
1,39.915554745097936,116.51520337570913,2008-02-02 15:46:07.966000,45716,0101000020E6100000695D9417F9205D4056F2DBE530F54340,,57
1,39.91311821892377,116.51574447413708,2008-02-02 15:46:07.965000,45716,0101000020E6100000BC601CF501215D4066D4CB0EE1F44340,,58
1,39.91270191772361,116.51587690821015,2008-02-02 15:46:07.964000,45716,0101000020E61000008C61942004215D4048CF9B6AD3F44340,,59
1,39.912266990071544,116.51598196139891,2008-02-02 15:46:07.963000,45716,0101000020E6100000316234D905215D40F0C92B2AC5F44340,,60
1,39.91039819815155,116.51631444356548,2008-02-02 15:46:07.962000,45716,0101000020E61000003C64BC4B0B215D40F9B29BED87F44340,,61
1,39.91039819815155,116.51631444356548,2008-02-02 15:56:08.000000,45717,0101000020E61000003C64BC4B0B215D40F9B29BED87F44340,,62
1,39.907634591481866,116.51680636816039,2008-02-02 15:56:07.999000,45717,0101000020E61000004267045B13215D400491CB5E2DF44340,,63
1,39.907634591481866,116.51680636816039,2008-02-02 15:56:07.998000,38118,0101000020E61000004267045B13215D400491CB5E2DF44340,,64
1,39.906894562547535,116.51322804048422,2008-02-02 15:56:07.997000,38118,0101000020E610000046516CBAD8205D40EC87FB1E15F44340,,65
1,39.906828624907774,116.51272344990201,2008-02-02 15:56:07.996000,38118,0101000020E61000002C4E0476D0205D401C87DBF512F44340,,66
1,39.90680143028799,116.51222873133932,2008-02-02 15:56:07.995000,38118,0101000020E6100000224B045BC8205D40C786BB1112F44340,,67
1,39.90678727418454,116.5109500254158,2008-02-02 15:56:07.994000,38118,0101000020E61000004743BC67B3205D409A86FB9A11F44340,,68
1,39.906871465747166,116.50981139041062,2008-02-02 15:56:07.993000,38118,0101000020E6100000483CF4BFA0205D40A3873B5D14F44340,,69
1,39.90691970825761,116.5051482581753,2008-02-02 15:56:07.992000,38118,0101000020E6100000A21F5C5954205D403B88EBF115F44340,,70
1,39.90691970825761,116.5051482581753,2008-02-02 15:56:07.991000,38119,0101000020E6100000A21F5C5954205D403B88EBF115F44340,,71
1,39.90693628579981,116.50354191296269,2008-02-02 15:56:07.990000,38119,0101000020E6100000C315DC073A205D406F88FB7C16F44340,,72
1,39.90693628579981,116.50354191296269,2008-02-02 15:56:07.989000,56954,0101000020E6100000C315DC073A205D406F88FB7C16F44340,,73
1,39.90696757823901,116.5005216337857,2008-02-02 15:56:07.988000,56954,0101000020E61000003403E48B08205D40D1887B8317F44340,,74
1,39.90696757823901,116.5005216337857,2008-02-02 15:56:07.987000,56955,0101000020E61000003403E48B08205D40D1887B8317F44340,,75
1,39.906981734342466,116.49841311942964,2008-02-02 15:56:07.986000,56955,0101000020E610000040F62300E61F5D40FE883BFA17F44340,,76
1,39.90699253768457,116.49824548136246,2008-02-02 15:56:07.985000,56955,0101000020E610000038F50341E31F5D402089DB5418F44340,,77
1,39.90699253768457,116.49824548136246,2008-02-02 15:56:07.984000,47437,0101000020E610000038F50341E31F5D402089DB5418F44340,,78
1,39.90687966138601,116.49760696659104,2008-02-02 15:56:07.983000,47437,0101000020E61000004CF1E3CAD81F5D40BD87FBA114F44340,,79
1,39.90687966138601,116.49760696659104,2008-02-02 15:56:07.982000,56968,0101000020E61000004CF1E3CAD81F5D40BD87FBA114F44340,,80
1,39.90691356152848,116.49406849952196,2008-02-02 15:56:07.981000,56968,0101000020E61000008FDB7BD19E1F5D4027885BBE15F44340,,81
1,39.90691356152848,116.49406849952196,2008-02-02 15:56:07.980000,46440,0101000020E61000008FDB7BD19E1F5D4027885BBE15F44340,,82
1,39.906880220179566,116.49118754620524,2008-02-02 15:56:07.979000,46440,0101000020E6100000DBC9E39D6F1F5D40BF87ABA614F44340,,83
1,39.906880220179566,116.49118754620524,2008-02-02 15:56:07.978000,29745,0101000020E6100000DBC9E39D6F1F5D40BF87ABA614F44340,,84
1,39.90689474881205,116.4888400544712,2008-02-02 15:56:07.977000,29745,0101000020E61000006FBBCB27491F5D40EC878B2015F44340,,85
1,39.90689474881205,116.4888400544712,2008-02-02 15:56:07.976000,29746,0101000020E61000006FBBCB27491F5D40EC878B2015F44340,,86
1,39.906948765522586,116.48378818818453,2008-02-02 15:56:07.975000,29746,0101000020E6100000659CBB62F61E5D409688ABE516F44340,,87
1,39.90696273536152,116.48247874861535,2008-02-02 15:56:07.974000,29746,0101000020E610000059948BEEE01E5D40C288DB5A17F44340,,88
1,39.90698359698766,116.47988706409679,2008-02-02 15:56:07.973000,29746,0101000020E61000006D843B78B61E5D400489DB0918F44340,,89
1,39.90698359698766,116.47988706409679,2008-02-02 15:56:07.972000,29747,0101000020E61000006D843B78B61E5D400489DB0918F44340,,90
1,39.90698937118775,116.47880337712475,2008-02-02 15:56:07.971000,29747,0101000020E6100000C57DEBB6A41E5D4016894B3A18F44340,,91
1,39.90698937118775,116.47880337712475,2008-02-02 15:56:07.970000,852,0101000020E6100000C57DEBB6A41E5D4016894B3A18F44340,,92
1,39.90698415578121,116.47835298951759,2008-02-02 15:56:07.969000,852,0101000020E6100000007BDB559D1E5D4005898B0E18F44340,,93
1,39.90698415578121,116.47835298951759,2008-02-02 15:56:07.968000,46441,0101000020E6100000007BDB559D1E5D4005898B0E18F44340,,94
1,39.906983410723136,116.4771623867116,2008-02-02 15:56:07.967000,46441,0101000020E6100000B0731BD4891E5D4003894B0818F44340,,95
1,39.906983410723136,116.4771623867116,2008-02-02 15:56:07.966000,25324,0101000020E6100000B0731BD4891E5D4003894B0818F44340,,96
1,39.907136892686864,116.47555976678937,2008-02-02 15:56:07.965000,25324,0101000020E6100000D7693B926F1E5D40E68ACB0F1DF44340,,97
1,39.907136892686864,116.47555976678937,2008-02-02 15:56:07.964000,46445,0101000020E6100000D7693B926F1E5D40E68ACB0F1DF44340,,98
1,39.90713652015783,116.47536567916049,2008-02-02 15:56:07.963000,46445,0101000020E6100000A6682B646C1E5D40E58AAB0C1DF44340,,99
1,39.90714862735157,116.47253632111556,2008-02-02 15:56:07.962000,46445,0101000020E61000004357FB083E1E5D400B8B3B721DF44340,,100
1,39.90714862735157,116.47253632111556,2008-02-02 15:56:07.961000,46446,0101000020E61000004357FB083E1E5D400B8B3B721DF44340,,101
1,39.90715123505483,116.47187973868579,2008-02-02 15:56:07.960000,46446,0101000020E61000003B531347331E5D40138B1B881DF44340,,102
1,39.90715123505483,116.47187973868579,2008-02-02 15:56:07.959000,37909,0101000020E61000003B531347331E5D40138B1B881DF44340,,103
1,39.90974366463148,116.47191214871211,2008-02-02 15:56:07.958000,37909,0101000020E61000006E5303CF331E5D40EEAAFB7A72F44340,,104
1,39.90974366463148,116.47191214871211,2008-02-02 15:56:07.957000,37910,0101000020E61000006E5303CF331E5D40EEAAFB7A72F44340,,105
1,39.91037752278993,116.4719199718219,2008-02-02 15:56:07.956000,37910,0101000020E61000007A53D3EF331E5D40B8B22B4087F44340,,106
1,39.91037752278993,116.4719199718219,2008-02-02 15:56:07.955000,37911,0101000020E61000007A53D3EF331E5D40B8B22B4087F44340,,107
1,39.9122997726269,116.47194399994487,2008-02-02 15:56:07.954000,37911,0101000020E6100000A0539B54341E5D4057CA2B3DC6F44340,,108
1,39.9122997726269,116.47194399994487,2008-02-02 15:56:07.953000,37912,0101000020E6100000A0539B54341E5D4057CA2B3DC6F44340,,109
1,39.91238396418953,116.47194344115131,2008-02-02 15:56:07.952000,37912,0101000020E61000009F534352341E5D4060CB6BFFC8F44340,,110
1,39.91238396418953,116.47194344115131,2008-02-02 16:06:08.000000,37913,0101000020E61000009F534352341E5D4060CB6BFFC8F44340,,111
1,39.91418644594073,116.47191494267989,2008-02-02 16:06:07.999000,37913,0101000020E61000007253BBDA331E5D4086E1BB0F04F54340,,112
1,39.91418644594073,116.47191494267989,2008-02-02 16:06:07.998000,37914,0101000020E61000007253BBDA331E5D4086E1BB0F04F54340,,113
1,39.914280882051905,116.47191531520893,2008-02-02 16:06:07.997000,37914,0101000020E610000073534BDC331E5D40AFE2EB2707F54340,,114
1,39.914280882051905,116.47191531520893,2008-02-02 16:06:07.996000,37885,0101000020E610000073534BDC331E5D40AFE2EB2707F54340,,115
1,39.91435743676925,116.47191568773796,2008-02-02 16:06:07.995000,37885,0101000020E61000007353DBDD331E5D40A0E31BAA09F54340,,116
1,39.91435743676925,116.47191568773796,2008-02-02 16:06:07.994000,37887,0101000020E61000007353DBDD331E5D40A0E31BAA09F54340,,117
1,39.91445708828696,116.47191755038315,2008-02-02 16:06:07.993000,37887,0101000020E61000007653ABE5331E5D40D9E40BEE0CF54340,,118
1,39.91445708828696,116.47191755038315,2008-02-02 16:06:07.992000,37888,0101000020E61000007653ABE5331E5D40D9E40BEE0CF54340,,119
1,39.9209608864999,116.47208611977292,2008-02-02 16:06:07.991000,37888,0101000020E61000007F54B3A8361E5D40C434DC0BE2F54340,,120
